"ts_code","symbol","name","area","industry","market","list_date"
"688459.SH","688459","哈铁科技","黑龙江","运输设备","科创板","20221012"
"688466.SH","688466","金科环境","北京","环境保护","科创板","20200508"
"688468.SH","688468","科美诊断","北京","医疗保健","科创板","20210409"
"688475.SH","688475","萤石网络","浙江","家用电器","科创板","20221228"
"688478.SH","688478","晶升股份","江苏","半导体","科创板","20230424"
"688480.SH","688480","赛恩斯","湖南","环境保护","科创板","20221125"
"688484.SH","688484","南芯科技","上海","半导体","科创板","20230407"
"688485.SH","688485","九州一轨","北京","环境保护","科创板","20230118"
"688486.SH","688486","龙迅股份","安徽","半导体","科创板","20230221"
"688488.SH","688488","艾迪药业","江苏","生物制药","科创板","20200720"
"688489.SH","688489","三未信安","北京","IT设备","科创板","20221202"
"688496.SH","688496","清越科技","江苏","元器件","科创板","20221228"
"688498.SH","688498","源杰科技","陕西","半导体","科创板","20221221"
"688499.SH","688499","利元亨","广东","专用机械","科创板","20210701"
"688500.SH","688500","慧辰股份","北京","互联网","科创板","20200716"
"688501.SH","688501","青达环保","山东","环境保护","科创板","20210716"
"688502.SH","688502","茂莱光学","江苏","元器件","科创板","20230309"
"688503.SH","688503","聚和材料","江苏","电气设备","科创板","20221209"
"688505.SH","688505","复旦张江","上海","化学制药","科创板","20200619"
"688506.SH","688506","百利天恒-U","四川","化学制药","科创板","20230106"
"688507.SH","688507","C索辰","上海","通信设备","科创板","20230418"
"688508.SH","688508","芯朋微","江苏","半导体","科创板","20200722"
"688509.SH","688509","正元地信","北京","软件服务","科创板","20210730"
"688510.SH","688510","航亚科技","江苏","航空","科创板","20201216"
"688511.SH","688511","天微电子","四川","元器件","科创板","20210730"
"688513.SH","688513","苑东生物","四川","化学制药","科创板","20200902"
"688515.SH","688515","裕太微-U","江苏","半导体","科创板","20230210"
"688516.SH","688516","奥特维","江苏","专用机械","科创板","20200521"
"688517.SH","688517","金冠电气","河南","电气设备","科创板","20210618"
"688518.SH","688518","联赢激光","深圳","专用机械","科创板","20200622"
"688519.SH","688519","南亚新材","上海","元器件","科创板","20200818"
"688520.SH","688520","神州细胞-U","北京","生物制药","科创板","20200622"
"688521.SH","688521","芯原股份","上海","半导体","科创板","20200818"
"688522.SH","688522","纳睿雷达","广东","通信设备","科创板","20230301"
"688525.SH","688525","佰维存储","深圳","IT设备","科创板","20221230"
"688526.SH","688526","科前生物","湖北","农业综合","科创板","20200922"
"688528.SH","688528","秦川物联","四川","电器仪表","科创板","20200701"
"688529.SH","688529","豪森股份","辽宁","专用机械","科创板","20201109"
"688531.SH","688531","日联科技","江苏","专用机械","科创板","20230331"
"688533.SH","688533","上声电子","江苏","汽车配件","科创板","20210419"
"688535.SH","688535","华海诚科","江苏","化工原料","科创板","20230404"
"688536.SH","688536","思瑞浦","江苏","半导体","科创板","20200921"
"688538.SH","688538","和辉光电-U","上海","半导体","科创板","20210528"
"688539.SH","688539","C高华","江苏","电器仪表","科创板","20230418"
"688550.SH","688550","瑞联新材","陕西","化工原料","科创板","20200902"
"688551.SH","688551","科威尔","安徽","专用机械","科创板","20200910"
"688553.SH","688553","汇宇制药-W","四川","化学制药","科创板","20211026"
"688555.SH","688555","*ST泽达","天津","软件服务","科创板","20200623"
"688556.SH","688556","高测股份","山东","专用机械","科创板","20200807"
"688557.SH","688557","兰剑智能","山东","专用机械","科创板","20201202"
"688558.SH","688558","国盛智科","江苏","机床制造","科创板","20200630"
"688559.SH","688559","海目星","深圳","专用机械","科创板","20200909"
"688560.SH","688560","明冠新材","江西","电气设备","科创板","20201224"
"688561.SH","688561","奇安信-U","北京","软件服务","科创板","20200722"
"688565.SH","688565","力源科技","浙江","环境保护","科创板","20210513"
"688566.SH","688566","吉贝尔","江苏","化学制药","科创板","20200518"
"688567.SH","688567","孚能科技","江西","电气设备","科创板","20200717"
"688568.SH","688568","中科星图","北京","软件服务","科创板","20200708"
"688569.SH","688569","铁科轨道","北京","运输设备","科创板","20200831"
"688571.SH","688571","杭华股份","浙江","染料涂料","科创板","20201211"
"688575.SH","688575","亚辉龙","深圳","医疗保健","科创板","20210517"
"688577.SH","688577","浙海德曼","浙江","机床制造","科创板","20200916"
"688578.SH","688578","艾力斯-U","上海","化学制药","科创板","20201202"
"688579.SH","688579","山大地纬","山东","软件服务","科创板","20200717"
"688580.SH","688580","伟思医疗","江苏","医疗保健","科创板","20200721"
"688585.SH","688585","上纬新材","上海","化工原料","科创板","20200928"
"688586.SH","688586","江航装备","安徽","航空","科创板","20200731"
"688588.SH","688588","凌志软件","江苏","软件服务","科创板","20200511"
"688589.SH","688589","力合微","深圳","半导体","科创板","20200722"
"688590.SH","688590","新致软件","上海","软件服务","科创板","20201207"
"688595.SH","688595","芯海科技","深圳","半导体","科创板","20200928"
"688596.SH","688596","正帆科技","上海","专用机械","科创板","20200820"
"688597.SH","688597","煜邦电力","北京","电器仪表","科创板","20210617"
"688598.SH","688598","金博股份","湖南","矿物制品","科创板","20200518"
"688599.SH","688599","天合光能","江苏","电气设备","科创板","20200610"
"688600.SH","688600","皖仪科技","安徽","电器仪表","科创板","20200703"
"688601.SH","688601","力芯微","江苏","半导体","科创板","20210628"
"688606.SH","688606","奥泰生物","浙江","医疗保健","科创板","20210325"
"688607.SH","688607","康众医疗","江苏","医疗保健","科创板","20210201"
"688608.SH","688608","恒玄科技","上海","半导体","科创板","20201216"
"688609.SH","688609","九联科技","广东","家用电器","科创板","20210323"
"688611.SH","688611","杭州柯林","浙江","电气设备","科创板","20210412"
"688613.SH","688613","奥精医疗","北京","医疗保健","科创板","20210521"
"688616.SH","688616","西力科技","浙江","电器仪表","科创板","20210318"
"688617.SH","688617","惠泰医疗","深圳","医疗保健","科创板","20210107"
"688618.SH","688618","三旺通信","深圳","通信设备","科创板","20201230"
"688619.SH","688619","罗普特","福建","软件服务","科创板","20210223"
"688621.SH","688621","阳光诺和","北京","医疗保健","科创板","20210621"
"688622.SH","688622","禾信仪器","广东","电器仪表","科创板","20210913"
"688625.SH","688625","呈和科技","广东","化工原料","科创板","20210607"
"688626.SH","688626","翔宇医疗","河南","医疗保健","科创板","20210331"
"688628.SH","688628","优利德","广东","电器仪表","科创板","20210201"
"688630.SH","688630","芯碁微装","安徽","专用机械","科创板","20210401"
"688633.SH","688633","星球石墨","江苏","专用机械","科创板","20210324"
"688636.SH","688636","智明达","四川","元器件","科创板","20210408"
"688639.SH","688639","华恒生物","安徽","化学制药","科创板","20210422"
"688655.SH","688655","迅捷兴","深圳","元器件","科创板","20210511"
"688656.SH","688656","浩欧博","江苏","医疗保健","科创板","20210113"
"688658.SH","688658","悦康药业","北京","化学制药","科创板","20201224"
"688659.SH","688659","元琛科技","安徽","环境保护","科创板","20210331"
"688660.SH","688660","电气风电","上海","电气设备","科创板","20210519"
"688661.SH","688661","和林微纳","江苏","元器件","科创板","20210329"
"688662.SH","688662","富信科技","广东","半导体","科创板","20210401"
"688663.SH","688663","新风光","山东","电气设备","科创板","20210413"
"688665.SH","688665","四方光电","湖北","电器仪表","科创板","20210209"
"688667.SH","688667","菱电电控","湖北","汽车配件","科创板","20210312"
"688668.SH","688668","鼎通科技","广东","元器件","科创板","20201221"
"688669.SH","688669","聚石化学","广东","化工原料","科创板","20210125"
"688670.SH","688670","金迪克","江苏","生物制药","科创板","20210802"
"688676.SH","688676","金盘科技","海南","电气设备","科创板","20210309"
"688677.SH","688677","海泰新光","山东","医疗保健","科创板","20210226"
"688678.SH","688678","福立旺","江苏","元器件","科创板","20201223"
"688679.SH","688679","通源环境","安徽","环境保护","科创板","20201225"
"688680.SH","688680","海优新材","上海","塑料","科创板","20210122"
"688681.SH","688681","科汇股份","山东","电气设备","科创板","20210616"
"688682.SH","688682","霍莱沃","上海","软件服务","科创板","20210420"
"688683.SH","688683","莱尔科技","广东","元器件","科创板","20210412"
"688685.SH","688685","迈信林","江苏","航空","科创板","20210513"
"688686.SH","688686","奥普特","广东","电器仪表","科创板","20201231"
"688687.SH","688687","凯因科技","北京","生物制药","科创板","20210208"
"688689.SH","688689","银河微电","江苏","元器件","科创板","20210127"
"688690.SH","688690","纳微科技","江苏","化工原料","科创板","20210623"
"688696.SH","688696","极米科技","四川","家用电器","科创板","20210303"
"688697.SH","688697","纽威数控","江苏","机床制造","科创板","20210917"
"688698.SH","688698","伟创电气","江苏","电气设备","科创板","20201229"
"688699.SH","688699","明微电子","深圳","半导体","科创板","20201218"
"688700.SH","688700","东威科技","江苏","专用机械","科创板","20210615"
"688701.SH","688701","卓锦股份","浙江","环境保护","科创板","20210916"
"688707.SH","688707","振华新材","贵州","电气设备","科创板","20210914"
"688711.SH","688711","宏微科技","江苏","半导体","科创板","20210901"
"688718.SH","688718","唯赛勃","上海","水务","科创板","20210728"
"688722.SH","688722","同益中","北京","化纤","科创板","20211019"
"688728.SH","688728","格科微","上海","半导体","科创板","20210818"
"688733.SH","688733","壹石通","安徽","矿物制品","科创板","20210817"
"688737.SH","688737","中自科技","四川","化工原料","科创板","20211022"
