ts_code,name,market,publisher,category,base_date,base_point,list_date
h20389.CSI,CN可选综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20390.CSI,CN消费综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20391.CSI,CN医药综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20392.CSI,CN金融综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20393.CSI,CN信息综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20394.CSI,CN电信综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20395.CSI,CN公用综合(全)USD,CSI,中证公司,一级行业指数,20041231,1000,20140731
h20396.CSI,高等级短融(净),CSI,中证公司,债券指数,20071231,100,20141105
h20408.CSI,中国400能源全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20409.CSI,中国400材料全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20410.CSI,中国400工业全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20411.CSI,中国400可选全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20412.CSI,中国400消费全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20413.CSI,中国400医药全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20414.CSI,中国400金融全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20415.CSI,中国400信息全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20416.CSI,中国400电信全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20417.CSI,中国400公用全收益,CSI,中证公司,主题指数,20041231,1000,20141017
h20424.CSI,中国400能源全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20425.CSI,中国400材料全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20426.CSI,中国400工业全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20427.CSI,中国400可选全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20428.CSI,中国400消费全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20429.CSI,中国400医药全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20430.CSI,中国400金融全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20431.CSI,中国400信息全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20432.CSI,中国400电信全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20433.CSI,中国400公用全收益(USD),CSI,中证公司,主题指数,20041231,1000,20141017
h20455.CSI,沪港深500(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20456.CSI,沪港深通中小(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20457.CSI,沪港深通综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20458.CSI,沪港深500能源(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20459.CSI,沪港深500材料(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20460.CSI,沪港深500工业(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20461.CSI,沪港深500可选(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20462.CSI,沪港深500消费(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20463.CSI,沪港深500医药(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20464.CSI,沪港深500金融(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20465.CSI,沪港深500信息(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20466.CSI,沪港深500电信(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20467.CSI,沪港深500公用(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20468.CSI,沪港深通中小能源综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20469.CSI,沪港深通中小材料综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20470.CSI,沪港深通中小工业综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20471.CSI,沪港深通中小可选综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20472.CSI,沪港深通中小消费综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20473.CSI,沪港深通中小医药综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20474.CSI,沪港深通中小金融综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20475.CSI,沪港深通中小信息综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20476.CSI,沪港深通中小电信综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20477.CSI,沪港深通中小公用综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20478.CSI,沪港深通能源综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20479.CSI,沪港深通材料综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20480.CSI,沪港深通工业综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20481.CSI,沪港深通可选综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20482.CSI,沪港深通消费综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20483.CSI,沪港深通医药综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20484.CSI,沪港深通金融综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20485.CSI,沪港深通信息综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20486.CSI,沪港深通电信综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20487.CSI,沪港深通公用综合(全),CSI,中证公司,主题指数,20041231,1000,20141128
h20521.CSI,中证中票100全收益,CSI,中证公司,债券指数,20081231,100,20141125
h20531.CSI,精工制造全收益,CSI,中证公司,主题指数,20041231,1000,20141218
h20532.CSI,资源优选全收益,CSI,中证公司,主题指数,20041231,1000,20141218
h20533.CSI,中国互联网50全收益,CSI,中证公司,主题指数,20070629,1000,20141229
h20534.CSI,中国互联网50(USD)全收益,CSI,中证公司,主题指数,20070629,1000,20141229
h20536.CSI,高铁产业全收益,CSI,中证公司,主题指数,20121231,1000,20150120
h20537.CSI,淘金100全收益,CSI,中证公司,主题指数,20091231,1000,20150121
h20538.CSI,煤炭等权全收益,CSI,中证公司,主题指数,20081231,1000,20150121
h20539.CSI,中证白酒全收益,CSI,中证公司,主题指数,20081231,1000,20150121
h20542.CSI,中证体育全收益,CSI,中证公司,主题指数,20120629,1000,20150209
h20544.CSI,沪港深通上游(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20545.CSI,沪港深通中游(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20546.CSI,沪港深通下游(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20547.CSI,沪港深通周期(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20548.CSI,沪港深通非周期(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20549.CSI,沪港深通地产(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20550.CSI,沪港深通金融服务(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20551.CSI,沪港深通现代服务(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20552.CSI,沪港深通TMT(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20553.CSI,沪港深通消费(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20554.CSI,沪港深通信息产业(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20555.CSI,沪港深通银行(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20556.CSI,沪港深通运输(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20557.CSI,沪港深通资源(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20558.CSI,沪港深通基建(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20559.CSI,沪港深通物流(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20560.CSI,沪港深通休闲(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20561.CSI,沪港深500上游(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20562.CSI,沪港深500中游(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20563.CSI,沪港深500下游(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20564.CSI,沪港深500周期(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20565.CSI,沪港深500非周期(全),CSI,中证公司,主题指数,20041231,1000,20150313
h20588.CSI,中证证保全收益,CSI,中证公司,主题指数,20091231,1000,20150202
h20590.CSI,机器人全收益,CSI,中证公司,主题指数,20101231,1000,20150210
h20591.CSI,互联金融全收益,CSI,中证公司,主题指数,20120629,1000,20150210
h20592.CSI,中证新能全收益,CSI,中证公司,主题指数,20111231,1000,20150210
h20593.CSI,一带一路全收益,CSI,中证公司,主题指数,20121231,1000,20150216
h20595.CSI,保险主题全收益,CSI,中证公司,主题指数,20111231,1000,20150213
h20596.CSI,中证煤炭全收益,CSI,中证公司,三级行业指数,20081231,1000,20150213
h20597.CSI,新材料全收益,CSI,中证公司,主题指数,20081231,1000,20150213
h20598.CSI,稀土产业全收益,CSI,中证公司,主题指数,20111231,1000,20150302
h20599.CSI,中证高装全收益,CSI,中证公司,主题指数,20041231,1000,20150302
h20600.CSI,工业4.0全收益,CSI,中证公司,主题指数,20120629,1000,20150310
h20601.CSI,软件服务全收益,CSI,中证公司,主题指数,20041231,1000,20150310
h20602.CSI,信息安全全收益,CSI,中证公司,主题指数,20101231,1000,20150312
h20603.CSI,基建工程全收益,CSI,中证公司,一级行业指数,20041231,1000,20150312
h20604.CSI,中国互联网30全收益,CSI,中证公司,主题指数,20070629,1000,20150323
h20605.CSI,中国互联网30中国互联网30全收益(USD),CSI,中证公司,主题指数,20070629,1000,20150323
h20606.CSI,中证钢铁全收益,CSI,中证公司,一级行业指数,20081231,1000,20150331
h20607.CSI,中证汽车全收益,CSI,中证公司,主题指数,20041231,1000,20150331
h20608.CSI,中证基建全收益,CSI,中证公司,主题指数,20041231,1000,20150331
h20611.CSI,中小国改全收益,CSI,中证公司,主题指数,20131231,1000,20150407
h20612.CSI,混合改革全收益,CSI,中证公司,主题指数,20131231,1000,20150407
h20613.CSI,非周民企全收益,CSI,中证公司,主题指数,20091231,1000,20150407
h20614.CSI,环保50全收益,CSI,中证公司,主题指数,20111230,1000,20150407
h20615.CSI,中小医疗全收益,CSI,中证公司,主题指数,20041231,1000,20150408
h20617.CSI,军工信息全收益,CSI,中证公司,主题指数,20091231,1000,20150416
h20618.CSI,中证保险全收益,CSI,中证公司,主题指数,20121231,1000,20150416
h20619.CSI,黄金采掘全收益,CSI,中证公司,主题指数,20111231,1000,20150416
h20620.CSI,CSSW丝路全收益,CSI,中证公司,主题指数,20081231,1000,20150423
h20621.CSI,CSSW高铁全收益,CSI,中证公司,主题指数,20081231,1000,20150423
h20622.CSI,CSSW白酒全收益,CSI,中证公司,主题指数,20041231,1000,20150423
h20623.CSI,淘娱乐全收益,CSI,中证公司,主题指数,20110131,1000,20150428
h20624.CSI,淘健康全收益,CSI,中证公司,主题指数,20081231,1000,20150428
h20629.CSI,CSSW健康全收益,CSI,中证公司,主题指数,20081231,1000,20150508
h20630.CSI,CSWD并购全收益,CSI,中证公司,主题指数,20111230,1000,20150508
h20631.CSI,CSWD生科全收益,CSI,中证公司,主题指数,20091231,1000,20150508
h20632.CSI,CS稀金属全收益,CSI,中证公司,主题指数,20111231,1000,20150512
h20633.CSI,中证旅游全收益,CSI,中证公司,主题指数,20081231,1000,20150508
h20634.CSI,CS土改农全收益,CSI,中证公司,主题指数,20101231,1000,20150508
h20635.CSI,CS智慧农全收益,CSI,中证公司,主题指数,20101231,1000,20150508
h20640.CSI,CSWD重组全收益,CSI,中证公司,主题指数,20111230,1000,20150508
h20644.CSI,港股通中国内地全(HKD),CSI,中证公司,主题指数,20141114,3000,20180814
h20645.CSI,港股通中国内地全(CNY),CSI,中证公司,主题指数,20141114,3000,20180814
h20646.CSI,美股中国内地全(USD),CSI,中证公司,规模指数,20070629,1000,20180814
h20647.CSI,美股中国内地全(CNY),CSI,中证公司,规模指数,20070629,1000,20180814
h20648.CSI,CS智消费全收益,CSI,中证公司,主题指数,20120629,1000,20150605
h20649.CSI,中证安防全收益,CSI,中证公司,主题指数,20120629,1000,20150624
h20651.CSI,CS计算机全收益,CSI,中证公司,主题指数,20041231,1000,20150605
h20652.CSI,CS电子全收益,CSI,中证公司,主题指数,20041231,1000,20150605
h20653.CSI,CS食品饮全收益,CSI,中证公司,主题指数,20041231,1000,20150605
h20654.CSI,CS休闲娱全收益,CSI,中证公司,主题指数,20041231,1000,20150605
h20659.CSI,CS能源互全收益,CSI,中证公司,主题指数,20131231,1000,20150611
h20660.CSI,CSSW体育全收益,CSI,中证公司,主题指数,20081231,1000,20150624
h20661.CSI,CSSW互金全收益,CSI,中证公司,主题指数,20111230,1000,20150624
h20662.CSI,CS现代农全收益,CSI,中证公司,主题指数,20101231,1000,20150713
h20663.CSI,中证创投全收益,CSI,中证公司,主题指数,20121231,1000,20150713
h20667.CSI,300精明全收益,CSI,中证公司,主题指数,20041231,1000,20150716
h20668.CSI,300精明(HKD)全收益,CSI,中证公司,主题指数,20041231,1000,20150716
h20669.CSI,300精明(USD)全收益,CSI,中证公司,主题指数,20041231,1000,20150716
h20670.CSI,500商业全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20671.CSI,500运输全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20672.CSI,500资本品全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20673.CSI,500房地产全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20674.CSI,500零售全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20675.CSI,500媒体全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20676.CSI,500耐用全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20677.CSI,500汽车汽配全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20678.CSI,500半导体全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20679.CSI,500硬件全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20680.CSI,500软件全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20681.CSI,500制药生物全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20682.CSI,500食品饮料全收益,CSI,中证公司,二级行业指数,20041231,1000,20150707
h20683.CSI,500电气设备全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20684.CSI,500机械全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20685.CSI,500建筑工程全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20686.CSI,500多元零售全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20687.CSI,500纺织服装全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20688.CSI,500耐用消费全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20689.CSI,500煤炭全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20690.CSI,500电子仪器全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20691.CSI,500制药全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20692.CSI,500化学制品全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
h20693.CSI,500建筑材料全收益,CSI,中证公司,三级行业指数,20041231,1000,20150707
